start	end	text
176720	177800	心想事成
177800	179760	再加上马上发财
181480	182120	初四
182120	182280	哎
182280	183440	就初四吧啊
183440	184080	就当我
184080	187320	说跟大家提前扯扯一下蛋啊
187320	188920	头发白那么多
188920	190240	就是就是白了啊
190240	192560	今天去去年去年就白了
192560	193400	嗯
193400	194800	但是如果在那个演播室
194800	195480	你们看不出来
195480	197480	那个演播室的灯光非常好
197480	198880	这个演播室的灯光呢
198880	200920	稍微的亮了一点啊
200920	202600	另外头顶上有灯啊
202600	203880	我把头顶灯关掉
203880	204880	可能会好一点
204880	206000	不过无所谓了啊
206000	207320	年年纪老了
207320	210480	就要接受自己优雅的老去啊
210480	211160	嗯
211160	212640	今天呢啊
212640	215200	几个好长时间没见了吧
215200	217200	一日不见如隔三秋
217200	218840	我们一晃五天没见啊
218840	220800	如隔十五年啊
220800	223880	就是我的十五年没见大家的心情
223880	224200	啊
224200	226480	藏了一一肚子的话
226480	227320	憋了一肚子话
227320	231760	我第一个事的就是恭喜中国冬奥队
231760	234000	今天洗手三枚金牌
234000	235480	今天得了三枚金牌
235480	237800	而且都是不太
237800	240680	就是不是那么大名鼎鼎的那种
240680	241720	那种什么啊
241720	243120	这个代言那个代言的
243120	245040	就是一个是小伙子
245040	245720	安山的吧
245720	247240	一小伙子啊
247240	248800	单板啊花样滑雪
248800	249800	女的女的
249800	251280	双板花样滑雪
251280	253760	还有一个单板性苏的小伙子
253760	255480	好像也是凉宁人
255480	258600	那个单板啊花样滑雪
258600	261320	那个姓苏的小伙子
261320	262000	苏玉茗吧
262000	263080	叫苏玉茗
263080	264200	我看了他一眼
264200	266480	他的教练还是日本的一个著名的教练
266480	267240	拿日本的
267240	269520	号称日本的那个
269520	271280	这种花样滑雪第一人
271280	271960	很牛逼啊
271960	272400	很牛逼
272400	274120	然后今天下午
274120	276400	就我们时间四五个小时以前
276400	279240	中国人又得到了一枚
280480	282280	华冰的金牌
282280	284600	好像我记得项目是一千五百米
284680	286000	反正就是不错啊
286000	286520	真的不错
286520	288080	一天斩获三枚金牌
288080	289600	终于养媒吐气了
289600	290360	终于养媒吐气
290360	291920	要不然去那么多人
291920	292440	为什么呢
292440	293720	就是压力大
293720	294880	为什么压力大呢
294880	296040	因为我们中国人啊
296040	298560	就是从小就是为了一个奖牌培养的
298560	300880	搞什么那个专业体育运动队啊
300880	303280	这个与世隔绝的样子
303280	303720	这样的话
303720	305160	那些孩子们啊
305160	306600	他就为了这个人出生
306600	307360	但是呢
307360	309480	人体是有极限的
309480	310840	人的这个物理
310840	311920	肌肉啊神经
311920	312840	它是有极限的
312840	314480	他不是说你练的时间长
314480	316200	你就一定高
316200	317440	他是一个这样的曲线
317440	318880	开始的时候这样
318880	320240	你确实多练一小时
320240	321880	就比别人强一小时
321880	323440	但是随着你年龄增长
323440	326640	他就会就变成这样一个线
326640	331080	不无限接近你的极限
331080	332520	比如说短跑吧
332520	333880	大家都能理解
333880	335560	五秒就不可能达到啊
335560	336360	一百米跑步
336360	337000	你怎么练
337000	338720	你跑不了五秒
338720	339200	但是呢
339200	341960	你可以无限的接近九秒十秒
341960	343560	这是什么人类的物理极限
344960	345640	所以呢
345640	347240	那你国家专业运动队
347240	348080	就有这个问题
348080	349000	就是你
349000	351080	你比别的业余的那些选手
351080	353480	付出的多的多的劳动之后呢
353480	356040	你并不能突破你的这个极限维度
356040	356640	这样的话呢
356640	357720	压力很大
357720	358600	在这方面呢
358600	359840	我们要学习那个
359840	361160	艾莉莎
361160	361920	艾莉莎
361920	363160	艾莉莎刘
363160	365200	艾莉莎刘叫刘美贤
365200	365840	中文名
365840	368840	英文名叫艾莉莎刘美国的华裔的
368840	369320	非常好
369320	370040	华裔华宾
370040	372240	今天我看了他的华裔华宾了
372240	373640	美
373640	374400	而且不紧
374400	375320	不紧张
375320	376800	我叫不紧张
376800	378680	刘美贤整个的华裔华宾动作
378680	379960	流畅自如
379960	381240	发自内心的
381240	385040	带着艺术的感染和技术的精湛
385040	386800	其实他以他
386800	387560	这种
389240	391920	直接带动你的感情的状态
391920	393160	进行的这种表演
393160	395040	这个才是真正奥林匹克精神
397040	398800	当所有的人采访刘美贤的时候
398800	401040	刘美贤问刘美贤一个问题
401040	401600	说
401600	403240	你为什么不紧张
403240	406240	我觉得刘美贤这句回答非常有哲学
406240	407160	非常有高度
407160	408560	这么小的小孩
408560	410280	刘美贤才二十岁
410280	411560	但是刘美贤在说回答
411560	412920	非常的引人深思
412920	415040	刘美贤说
415040	415960	为什么不紧张
415960	416560	刘美贤说
416560	419720	我的这个比赛的过程
419720	422200	我只是想表达
422200	423280	我只是想
423280	424920	我只是想爽
424920	426640	我想把我的快乐
426640	427920	我的这种
427920	432000	这个人生的故事表达给出来
432000	432840	带动大家
432840	433800	这就是我的目的
433800	434960	我没有其他的目的
434960	436400	得不得金牌什么的
436400	437800	我没有考虑太多
437800	438960	得金牌当然最好
438960	440200	得了金牌之后
440200	442880	我的人生的故事更美
442880	444200	但是如果不得金牌
444200	446160	我的人生故事一样很精彩
446160	447840	我在这个里边留下很多故事
447840	449640	我想分享给大家
449640	452800	所以刘美贤这次花样华冰
452800	453920	他得了两枚金牌了
453920	458200	他这个花样华冰的感悟
458200	459520	我在此分享给大家
459520	459680	哎
459680	461280	这谁打上我
461280	462080	贪戏啊
462080	463200	贪戏谢谢你啊
463200	464880	祝你发大财
464880	467120	就是两个字分享
467120	468920	真正的奥林匹克精神
468920	470400	就是把自己的运动
470400	471320	自己的挑战
471320	472480	自己的人生经历
472480	474800	跟大家分享
474800	476600	没有比这个更重要的了
476600	477680	在分享的过程中
477680	478880	得到什么结果
478880	479800	那不是你决定的
479800	481680	那是上帝决定了
481680	482400	但是我想
482400	483440	我相信你
483440	486280	你只要把分享的这个这个利益
486280	489120	这个初心设对了
489120	490480	那通过你的努力
490480	492040	你得到的上帝的回报
492040	494480	一定比那个没有意识到这一点的
494480	496320	一定是你死我活的比赛
496320	497960	你死我活的这种
497960	500080	较劲的得到的多
500080	501800	这就是天道啊
501800	504040	所以令人感慨
504040	505240	论经历的重要性
505240	508200	一会我来我来聊这个问题啊
508200	510320	刘美贤的爸是谁来着
510320	512240	一会我来聊这个问题
512240	515000	这个这个问题很很敏感啊
515000	515320	好了
515320	517920	我们现在请问几周岛的白沙灿在哪
517920	519480	我不能告诉你们
519480	521800	因为我在现在观众特别多
521800	522920	良有不齐
524160	524840	大家知道
524840	526080	不是我歧视大家
526080	528200	就是很多中国的朋友们
528200	529800	你们第一次出国啊
529800	531560	你们充满了无精啊
531560	532440	李连杰啊
532440	533400	成龙啊
533400	535200	给你们脑子里灌的大便啊
535200	537040	就是充满了敌意
537040	539480	认为全世界的外国人啊
539480	540800	都怕你那个
542040	543000	中国护照
543000	545880	只要你一亮出护照来一一耍红
545880	547840	你背后的祖国强大的祖国
547880	550280	就能让大家尊重你
550280	552000	就能让大家怕你啊
552000	555640	就让那些心怀颇侧的王王
555640	556880	王中国之心
556880	558120	不死的外国人
558800	560240	腿软腰酸
560240	561560	其实不是啊
561560	564080	其实这个世界更像一个家庭
564080	566160	更像一个邻居社区
567600	569680	你不是让别人怕你
569680	571680	你是让别人尊重你啊
571680	575480	所以你如果要是跟横聪似的去哪去哪
575600	576800	都是他们的事
576800	578480	带着火药味的战狼的话
578480	581240	这个在村里面在邻居里面
581240	581920	你的这个
583000	584600	你的人员好不了啊
584600	586040	所以呢
586040	587040	更多
587040	587920	那关键到了
587920	588800	就怎么尊重你
588800	590880	是因为你有钱砸人家脸吗
590880	591520	不是
591520	593840	是你卡一个回旋梯
593840	595720	踢掉了对方的牌扁
595720	597440	然后啪一弄断了
597440	598840	说东亚病夫
598840	599840	是这样吗
599840	600880	更不是了
600880	603560	这个世界上没有人敢把中国人当东亚病夫了
603560	604400	没有人啊
604400	604920	我告诉你啊
604960	606680	因为我天天在美国加拿大
606680	608600	这是美国世界最强大的国家
608600	609560	我告诉你吗
609560	611040	我现在很负责任的告诉你
611040	613480	美国从总统到普通的街区白人
613480	614200	社区接纺
614200	615800	没有一个人为中国
615800	617040	是东亚病夫的
617040	619260	没有一个美国人敢说中国
621720	622880	没有一个啊
622880	624600	那除非是他们的
624600	626600	没有他们的念过书的
626600	629240	美国的山野村夫都不都不会的
629240	629600	所以
631200	633480	真正的让人家尊重你的啊
633480	634760	是你文明
634760	640640	你礼貌 你禮賢下世 你見賢私齊 你排隊
641160	644240	你不大聲喧嘩 你不干擾別人的休息
644480	646540	這才是讓別人尊重你的
647560	653200	這是中華民族的傳統美德 你回頭看看中國古代人怎麼教育吃飯
653440	657280	戰友戰相坐著坐下 就知道怎麼能獲得尊重了
657540	662400	所以 我不會告訴你們 紀守島的白沙灘在哪 為什麼
662560	664700	為什麼 為什麼蘇州三次啊
665220	667000	真正的原因啊 第一
669060	672380	你人踏上韓國紀守島 那是免簽的 那一刻
673400	677240	你就能清晰的感覺到中國人被歧視
677500	678520	為什麼呢
678780	683900	你在全世界各地都可以租汽車 中國人可以在美國租汽車 可以在加拿大租汽車
684160	687240	但唯獨在韓國紀守島 你租不了汽車
687480	692100	韓國紀守島汽車工會 所有的租車公司一輛車都不足給中國人
693380	695940	應該知道今天都是這個 都是這個樣子
696700	699780	但凡持有中國護照 拿著中國駕照
700040	700800	不租給你
701060	702340	不做你生意
703100	706940	所以這就決定著你去不了白沙灘 因為去白沙灘是沒有公交的
707460	712060	也不可能打車過去 要開車要坐輪渡 到另外一個小離島上去
712840	716420	所以這是第一個原因 為什麼我講過一萬次了
717180	719740	因為中國人早期並不受歧視
719960	723280	因為紀守島是免簽的嘛 所有的中國人都湧過去了
723540	728140	湧過去租了車之後 寡蹭不遵守交通規則 吃罰單
728400	730700	肇事逃逸
730960	737360	最後造成的事情全甩給租車公司 所以最後租車公司不租給中國人了
738900	741700	我的韓國紀守島的教友
742220	747860	可以證實一下 如果說現在又租給中國人了 那你們打我的臉說老王
748160	755360	你這是陳年舊皇帝了 我承認我是2017年2018年最後去的 之後我再沒去過紀守島了
756880	757520	所以呢
758280	765360	2017年2018年之前是肯定是不租給你們的 當然2007年和08年以前是租給你們的
766080	769160	就是2012年到2017年這五年都不租給你們了
769760	770040	那
771360	775000	然後春晚點評 沒法點評 春晚一個鏡頭沒看啊
775600	776280	第二呢
776280	777280	那就是
778020	782420	紀守島的白沙灘 那個所有的沙子都是小貝殼
782940	787300	都是直徑1毫米到3毫米的小貝殼 各種形狀
788060	792660	就是貝殼的形狀 有螺旋形的 有五角形形的 就是各種
793420	794980	小貝殼 有咱們吃的那個
795480	796500	扇貝的形狀的
797780	799580	1毫米白色的血白的
801880	805220	他不管啊 韓國人不管 你是可以拿走的
806380	813660	如果中 我毫不懷疑 如果中國人真都去了的話 一人拿一把 那個白沙灘只有200米左右 2300米寬
814180	816740	是那樣的 別的地方並不是那樣 別的地方就是沙子
817240	820060	只有那2300米 他有個很奇怪的潮汐縣
820320	821340	那個
821600	823640	海潮把這些小貝殼推到那
823900	825940	就沉澱到那了 就不再磨碎了
826460	830800	也不再運走了 所以就那麼幾百米 你拿一把我拿一把就沒了
831840	834640	我不是說
835100	837920	比是歧視同胞 我是瞭解同胞
838680	842540	因為整個東亞有兩個海灘是這樣的 還有一個海灘在臺灣
843800	847140	臺灣也有這麼一個白沙灘 貝殼白沙灘
847720	852240	大家感興趣的可以可以那個關鍵字搜索一下 在臺灣也有一塊
853640	856200	臺灣那塊現在就不讓臺灣老百姓進去了
857640	861480	因為臺灣人也是中國人嘛 那是中華民國人嘛
862080	865640	就是中華民國人是美人拿走一把的
866560	869640	就是如果臺灣政府不把那塊封鎖
870240	872360	臺灣那塊白沙灘就拿沒了
873080	875440	所以我跟你講 韓國這個
878400	881840	所以我就不說了 我都告訴你們了 在濟州島
882400	887160	要自己開車去 在一個離島上 就是不是濟州島本島上 有這麼一個
887880	889520	天堂 非常天堂
889960	892960	就是天堂 在晴天的時候 我一點都不誇張
893600	898440	那是我見過的最美的沙灘 超過夏威夷 超過三下 超過北來河
898880	903120	都無法比 你站在那你就會 天堂啊你就會這麼感覺
904000	910400	那個水是藍色的 保藍色的 因為它那個小白沙硬著 藍天就是保藍色的水
911840	914320	大陸好多白沙灘 是個山泡
915080	920520	大陸就沒有白沙灘 你可能不知道什麼叫白沙灘
921360	927040	我說的這個白是物理 不是誇張啊 一是銀河落酒天 不是這個
927560	932920	日照相爐 生紫煙 不是這種文人 就是白沙灘
934080	941800	好了 濟州島離島範圍更小了 沒錯 有輪度的 坐著輪度過去了
942800	949560	好了 我們今天扯扯蛋 扯扯蛋 今天蹲到直播了 雞紅飛好 發大財啊
950120	951880	今天主播有點像郭文貴
953920	956240	好吧 你這是誇我呢還是罵我呢
957680	963880	但是我可沒有成立國家 我也沒有讓大家十萬塊錢 每斤弄個椅子什麼的 我沒幹這事啊
964320	967640	你不要亂指啊 六神你不要亂指啊
968640	974360	表達能力或者見識 或者做企業的經歷 我可能跟老郭有點像
975080	979680	但是人家的高度很高的 人家是要跟國安部的副部長啊 跟什麼
980680	984480	這種人物來往的 我是差的遠
987400	990880	嗯 好嘞 我珠海去我拜什麼的
991880	995800	好吧 你繼續在中國玩吧 你這樣不要出來啊
996600	997480	為什麼呢 這就是
999040	999840	夜狼自大
1001000	1007160	就說的是你這種人 就是世界上一說哪好的 我跟中國也有 好厲害啊
1008960	1021120	像今天的一個我我今天跟大家講一個重大的消息啊 就是我感覺這個春節幾天春節期間啊 一個重大的消息啊 重大的新聞就是
1022520	1023200	溫家寶
1024200	1032320	寫了一封賀卡是首寫的 通過外媒直接曝光了 2月17號就是前天啊 就是前天
1033320	1042800	一張署名為溫總理的啊 這個首寫賀卡 當然不是溫總理的溫家寶 繁體的繁體字的首寫賀卡
1044240	1049840	突然出現在我們海外華人的媒體的各大平台上 迅速風傳
1050840	1052200	落款是七二月十一號
1054080	1055760	但是二月十七號才曝光
1056880	1060840	為什麼呢 有個時間差呢 因為三天以前二月十四號
1061840	1066920	北京人民大會堂剛剛舉辦了二零二六年春節團拜會
1068200	1074480	元老和現現老齊聚歡聚一堂大圓桌做滿 大家看了吧新聯播
1075240	1076160	講了 但是呢
1077160	1078600	正向最近這幾年
1079880	1081160	謝謝你祝你發大財
1082000	1083920	貪心啊 謝謝你祝你發大財
1085480	1086320	就像這幾年
1087880	1088160	情況
1089240	1099600	就是大家有沒有注意啊 就是參加現在這個春節團拜會呀 什麼國慶團拜會呀 什麼八一啊十一
1100160	1101760	這個這個團拜會呀
1102680	1105800	元旦團拜會 大家注意沒注意他們那個表情啊
1106560	1108200	都沒有喜氣洋洋這四個字
1109000	1110080	一臉的愁容
1111040	1113280	那就感覺就是是不是
1114560	1118120	上面講一講的話來呀 給我拉下去就給拖下去
1118600	1119120	斬了
1119840	1120480	推出
1121200	1122160	人民大會堂
1123280	1125360	這個宴會廳門口
1126320	1128880	然後就是斬立決 就是這種表情
1129320	1129800	所以呢
1130800	1135440	按照慣例元老也都沒有參加 鄭國際的元老一個沒有啊 鄭國際一個沒有
1135840	1137840	那以前鄭國際還出了一兩個
1138400	1140160	這次又是鄭國際一個沒有
1141040	1141680	繼續是
1142160	1146960	啊 我們的尊敬的習總書記一個人坐在一個主席臺的一個桌上
1146960	1148800	就他一個人在那兒講
1149600	1154000	那下邊的那些人呢 就是表情是如作真詹一臉愁苦
1154760	1158480	然後呢 這個兩天三天以後 溫總理的這個賀卡
1158960	1160080	就是現身海外
1161080	1164480	小道消息說拉撒之虎去世了 沒有啊 沒有
1165440	1167760	目前看拉撒之虎活得還挺好啊
1168160	1168880	這個
1169840	1176480	這種情況呢讓我們想到二零二六年正好是我們尊敬的溫總理的本命年
1177680	1180720	這張賀卡是寫給誰的呢 這老爺子寫給誰的呢
1181120	1184560	是寫給北川中學校長劉亞春的
1185760	1188800	哎 你看他不是寫給全國同胞們啊
1189360	1191440	他是寫給東京
1192400	1197840	討压寇巴亞西啊 不是東京了 討压寇巴亞西
1198640	1204880	討压寇 討压寇巴亞西啊 祝你新年快樂啊
1205520	1208480	馬年大集 何家幸福 也祝你發大財
1210160	1217680	那麼劉亞春是四川那個溫川大地震裡面那個北川縣的 北川中學的校長
1218640	1222000	那麼溫家寶總理這封賀卡呢
1222880	1228400	通篇就主要提溫川大地震中遇難的學生和老師
1229280	1231760	說 一開始就說我至今想到
1232880	1236240	死難的這些遇難同胞的師生們我都熱淚盈眶
1237040	1238880	大家知道所有的人都是中國人
1239600	1243440	中國人過春節的時候講究的是個喜慶 不提這事
1244000	1244960	不提死人的事
1245440	1251920	但是我們尊敬的溫家寶總理在新年賀卡上春節賀卡上手寫的 數著寫的
1252880	1255920	第一句話就要提北川地震死人的傳統
1257040	1260160	為什麼呢 不符合中國傳統的春節的習俗呢
1260640	1263520	因為對於溫家寶同志來說你研究這個事
1264560	1265680	2008年地震
1266640	1268320	不是一次普通的懷舊
1268960	1274080	因為那個時候是溫家寶剛剛就任總理最權力全兵穩固的時候
1274640	1275520	大權在臥頭
1275920	1277280	溫家寶在那個時候啊
1277840	1278640	他是在臺上
1279280	1282800	多次親自前往溫川未問
1283440	1286160	與後來這個無論發生多大的災難啊
1286480	1288000	這個總理和總書記
1288560	1291200	尤其是總書記是都不確的這種狀態
1291760	1293440	那形成了鮮明的對比
1293680	1296000	那人文主義關懷 你甭管他是演
1297520	1299280	還是真的 但是他去去了
1300080	1302240	那後來就是演都不在演的
1302240	1302800	所以呢
1303120	1309600	溫家寶前往溫川地震是中國共產黨這個執政史上前無古人後無來者的
1310240	1313120	這種所謂的親民總理的一個象徵
1314720	1318800	而且在這個里邊給大家留下了一個歷史性的象
1319360	1321520	就是大家知道趁緯文化裡面那個象
1322080	1324320	像是什麼呢 就是溫家寶總理
1325040	1328720	在北川中學高三一般的黑板上用
1329280	1331200	用粉筆寫下了四個大字
1331680	1335280	這個這四個大字後來就是經常叫叫多難興邦
1336640	1340720	那這個字這四個字我們第一次聽的時候都覺得不明絕麗啊
1341280	1342240	就是多難興邦
1343040	1346080	多難興邦這四個字才是溫總理這方
1346880	1349280	這這張賀卡上想說而未說的
1349760	1350640	顏外之意
1350880	1355760	因為這四個字不僅僅成為溫家寶個人的政治標籤和他的政治貢獻
1356160	1360800	更成為溫家寶一生中政治政治生命的高光時刻
1361840	1365680	所以北川中學的多難興邦
1366400	1370160	事實上是溫家寶總理的龍行道場
1371200	1372320	這個是他的一個道場
1374080	1378480	所以結尾啊賀卡結尾落款的一句話耐人尋味啊
1378800	1379680	我給大家念一念
1380240	1384320	送上與中學生談地理的講稿以作紀念
1385680	1387280	而且講稿是在北川談的嗎
1387280	1387760	不是
1388160	1392240	這講稿是指溫家寶總理退休以後在2014年
1392880	1400720	到2015年的時候在河北新農縣中學為中學生們講地理課的講義
1401520	1404160	哎就是他退休了以後他跑到中學去講意了
1404400	1405360	去講課去了
1405360	1407280	講地理因為溫總是地大的嘛
1407520	1408320	地質大學的
1409440	1413200	那麼溫家寶總理和他的夫人張貝莉女士都是中國地質大學的
1413760	1414640	都是高材生
1415040	1417040	所以當時溫家寶時
1417360	1422080	當時溫家寶是剛剛下臺習近平李克強剛剛上臺不久
1423200	1430240	所以呢是有政治路線傳承的啊是誰是老大誰把江山給的你
1430960	1432800	所以溫總在卸任之前
1433280	1437520	曾經講過這麼一句話讓大家記憶猶新叫沒有政治體制改革
1438240	1441040	經濟改革可能失而得而復失
1441680	1445040	文革悲劇可能重演
1446320	1449520	所以結合這些政治信息大家知道
1450000	1452320	赫卡上提到什麼文川地震
1453040	1453920	熱淚盈礦
1454880	1457040	什麼多難興邦的這些暗域
1458080	1459040	就是對當前
1459760	1464480	我們中國中南海政治地震大家知道抓了張血霞之後發生了政治地震
1465120	1466160	他的一種隱喻
1466880	1469680	甚至今天有外名謠傳
1470720	1474160	習總書記的大姐齊悄悄就是習老習家
1474800	1475920	經商的這個主理人
1476480	1477120	那齊悄悄
1477840	1479680	鄧家貴夫婦被帶走了
1479920	1481440	這簡直是不可思議的啊
1481840	1485440	這是我都我都不能接受的這種這種謠言你知道吧
1485440	1485760	因為
1487120	1488320	我感到非常氣憤
1489360	1490560	我感到非常氣憤
1491040	1492000	一派胡言
1493440	1494480	說齊大姐
1494720	1496240	有幾千個億
1497040	1499600	幾萬個億一派胡言
1500880	1501680	所以這個
1501920	1504720	我們等待著這個闢謠啊就說明什麼呢
1504720	1507040	說明這個是這個太不太平啊
1508080	1512640	結合這些啊張又俠這個事啊現在解放軍那種緊張氣憤啊
1513040	1514720	也沒有將軍了
1515200	1519040	這個中央軍委開會就倆人這麼個詭異的氣憤啊所以呢
1519840	1522640	溫家寶同志的這個這張赫卡
1522800	1523840	這張赫卡
1524560	1526080	為什麼這個時候放出來
1526640	1528000	誰給他放出來的
1528320	1529840	什麼人敢給他放出來
1530720	1531840	這這這才是關鍵
1532560	1533360	也就是說
1533680	1537040	這張赫卡是有習文或者通諜的意味的
1538080	1539280	因為在大春節
1540000	1542080	提地震啊提死人
1542800	1544960	提多難星邦這個故事
1545520	1547920	無論如何都不是一個正常的赫卡
1549840	1550960	正常赫卡是不是
1551680	1557360	我剛才給大家說的發大財吉祥如意這就叫逃彩頭啊逃個口彩
1558640	1559920	這才是中國傳統文化
1560720	1565440	好了啊我們今天先去這個啊這值得聊啊這值得聊
1566160	1569120	呃魯社長把評論區點著了啊魯社長來了
1570560	1575280	呃魯社長別來啊魯社長你可別來我說你夠活的了
1575520	1580160	呃幾次直播沒趕上啊再次感謝老王命叔啊這個是
1581120	1587680	呃李珠李珠的祭李啊謝謝你祝你發大財
1588240	1591440	性生活愉快新年快樂馬上發財啊
1592240	1595280	我臺灣管你什麼社長包子我都罵了
1595840	1596640	是弟兄們啊
1597120	1601520	呃罵包子沒問題罵王滿托也沒問題啊
1602160	1607840	罵十萬克更可以但是不要不要不要把名會點出來
1608800	1611680	魯社長在啊魯社長工作那麼忙
1612240	1616640	春節他也不休息他還有時間跑這來真是個網友少年啊
1617680	1621440	老王喝醉了嗎說話很奇怪樣子沒有我沒喝一口沒喝啊
1622480	1628000	呃我就是春節啊嫌的沒沒事幹蛋疼啊
1628800	1635600	就是老吃我去cosco買那個山水農場的走地機我買了一只盒子給了我八只
1636320	1643920	哎呦我就天天吃紅燒小雞小雞塊頓雞塊搞了我五天又漲了二斤
1644240	1650320	我自己漲了二斤我平均吃掉三只雞就漲一只雞在自己的身身體上
1650720	1651520	好了
1652720	1657920	呃四千五百人批爆大壞一派胡言我們非常支持支持習總書記
1658400	1663200	我們只不過是有的時候對於習總書記的工作作風和工作方式
1663200	1671120	有那麼一點點意見啊但是我們並沒有什麼批啊這是用文革的語言是不好的
1672000	1677840	我們不但支持習總書記而且我們支持習總書記活到150歲連任啊
1678960	1683680	老王讓你回當軍委副主席你看不看你就直接把我抓了算了啊那不就
1684080	1687360	那不就叫脫了褲子放屁那叫多此一舉嗎
1688240	1691600	提我成為中軍委副主席然後很快就把我抓起來
1692080	1697280	那不這不都是這叫套路嗎啊你不講武德呀
1699360	1708400	呃出入率太高超過任何豬啊我看了我現在的出入率超過任何名品豬啊名種名種豬
1709200	1712960	呃那種兩種產肉率高的都比不上我善了的都比不上我
1713600	1721840	那那麼一斤精飼料長二斤精飼料長一斤肉我是一斤精飼料找八兩肉現在
1722400	1723200	真是沒辦法
1724880	1730000	好了啊我們今天這個特別敏感啊因為我要講一些
1730960	1732320	我要講一些那個
1733600	1737600	可能會引起糾紛的話題了就是東奧雙輝
1738560	1745200	今天的主題就東奧今天主題不是政治啊今天主題是東奧雙輸
1746080	1748080	啊不是輸了輸人啊就是美女
1749440	1755360	哎那個女子棚一個豬紅色的豬類似的那個哎那那字念輸啊
1756000	1764960	我當時在四川成都徐某星有個小蜜小秘書長得可漂亮叫張他姓張啊叫張輸x啊叫張輸某女孩
1765920	1772000	哎你不要念妹啊呃就是看起來很像妹但不是妹是輸
1772720	1779200	東奧雙輸一個是古埃林一個是劉埃莉莎埃莉莎
1780000	1784560	埃莉莉莎劉和古埃林啊兩個華裔美女
1785760	1788480	相應成趣這兩個人啊還是老鄉
1789200	1794560	都是加利福尼亞的而且好像還都在北家長啊就是都是舊金山那邊
1794720	1795760	三Francisco的
1796480	1800400	所以呢這兩個姑娘呢插著三四歲吧啊古埃林
1801840	1804800	大一點這個劉小美女的小一點
1806240	1809280	但是特別有意思啊就是我看古埃林的時候
1810240	1816720	我感覺不到親切啊我這是有話實話實說我就覺得他是個偶像啊離我很遠
1817680	1824320	就話實話實就是很懂吧很裝很能裝啊我操就是這孩子很成熟啊跟電視明星似的
1825040	1828880	但是我看見埃莉莎劉的時候我看她參加那
1830880	1834000	採訪從她是13四歲到她現在採訪
1834640	1839520	我在她的眼睛裡就看見了我三個孩子我的兒子和女兒的眼神一模一樣
1840160	1843040	親切無比啊真的是親切無比
1843520	1846080	就是這個現在這個跳兵舞的
1848400	1849840	叫什麼 figure skater
1850400	1853920	那個那個花樣花冰的這個埃莉莎劉啊
1854720	1860560	我看這小姑娘這不是我閨玉的眼睛嗎一模一樣啊就是那個眼睛裡邊的那種靈動
1861520	1862240	沒受過苦
1863040	1863760	然後不討好
1864640	1866080	然後非常非常的自信
1866880	1870800	當然也非常非常聰明也非常非常有教養總而言之
